ID,Primary Thematic,Secondary Thematic,Platform,Content Family,Content Types,Owner Team,Author Team,Contact Team,Content Name (EN),Content Name (FR),Content Version,Default Language,Other Languages,Status,Creation Date,Published Date,Last Update Date,Next Review Date,Content Description,Activities,Audience,Data Classification,Periodicity,Key Words,Comms GPT?,Pre-Archiving?,Content Published Link,Content - Event Name,Content - Persons,Content - Geo,Content - BNPP Entities,Content - Times,Content - Cause,Content - Consequence,Content - Thematics
MED_203,Client Experience,People & Culture,Teams;Podcast Platform,Training Series,Email,Marketing,IT Operations,Strategy,Compliance Awareness Podcast — S9,Podcast Sensibilisation Conformité — S9,3.0,French,,Published,2023-06-06,2023-05-27,2025-01-24,2026-12-26,This media content covers client experience for board. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement,Board,Confidential,Quarterly,digital;transformation;engagement,No,No,https://youtube.bnpparibas.com/203,,CEO;CDO,France,Cetelem;Nickel,Long-term,Client Request,Client Acquisition,communication;brand;innovation;awareness
MED_204,Client Experience,Digital Transformation,Social Media;Mass Mailing,Internal Campaign,Story,Data Office,Press & Media,HR,Annual Results Video Campaign — S9,Campagne Vidéo Résultats Annuels — S9,4.1,French,,Under Review,2021-08-12,2024-11-30,2024-06-13,2026-08-19,This media content covers client experience for clients. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement;Content Production;Digital Publishing,Clients;All Employees;Public,Confidential,Weekly,engagement;digital;communication;ESG;campaign,N/A,Yes,,Product Launch,,LATAM;Middle East,BNP Paribas CIB;Nickel;Hello bank!,Long-term,,Compliance,awareness;content;engagement;transformation
MED_205,Operations,Compliance,Corporate Website,Event Coverage,Campaign,Data Office,Employee Engagement,Employee Engagement,HR Onboarding Webinar Series — S9,Série Webinaires Onboarding RH — S9,1.1,French,,Published,2023-05-28,2023-02-25,2024-08-21,2025-07-18,This media content covers operations for public. It provides engaging storytelling and brand alignment across digital channels.,Brand Management;Campaign Management;Digital Publishing,Board;Partners,Confidential,One-time,innovation;ESG;content,No,Yes,https://intranet.bnpparibas.com/media/205,Digital Day,CEO;CMO,Middle East,BNP Paribas Cardif;BNP Paribas CIB;BNP Paribas SA,,Market Evolution,,awareness;digital;engagement
MED_206,Operations,Compliance,Corporate Website,Event Coverage,Interactive Content,IT Operations,HR,IT Operations,Innovation Lab Showcase — S9,Showcase Lab Innovation — S9,1.2,French,German;French;Italian,Under Review,2023-06-15,2023-11-12,2025-02-15,2026-07-04,This media content covers operations for clients. It provides engaging storytelling and brand alignment across digital channels.,Campaign Management;Stakeholder Engagement,All Employees;Board,Public,Quarterly,engagement;campaign;communication,N/A,Yes,https://sharepoint.bnpparibas.com/media/206,Brand Event,CEO;CIO,LATAM,Cetelem,Medium-term,Market Evolution,Compliance,campaign;transformation;innovation
MED_207,Finance,Client Experience;Compliance,Podcast Platform,External Campaign,Webinar,Communication,Social Media,Press & Media,Sustainability Infographic Pack — S9,Pack Infographies Développement Durable — S9,4.0,English,French,Archived,2023-01-13,2025-01-01,2024-08-03,2026-01-04,This media content covers finance for executive committee. It provides engaging storytelling and brand alignment across digital channels.,Content Production,Executive Committee;Regulators;Clients,Public,Ad hoc,media;engagement;awareness,No,No,https://sharepoint.bnpparibas.com/media/207,Brand Event,,Middle East;LATAM,Cetelem,Immediate,Market Evolution,Client Acquisition,ESG;brand
MED_208,Innovation,People & Culture;Digital Transformation,SharePoint,Brand Content,Podcast,Brand,IT Operations,Employee Engagement,Brand Guidelines Video — S9,Vidéo Charte de la Marque — S9,4.1,English,,Under Review,2021-06-06,2023-08-24,2024-05-03,2025-07-24,This media content covers innovation for managers. It provides engaging storytelling and brand alignment across digital channels.,Content Production,Public,Public,Quarterly,digital;brand;campaign,N/A,Yes,https://intranet.bnpparibas.com/media/208,Annual Results,,Americas;Global,BNP Paribas SA;Cetelem,Long-term,Client Request,Brand Awareness,media;engagement;communication
MED_209,Operations,People & Culture;Finance,Mass Mailing;Teams,Internal Campaign,Infographic,Communication,Employee Engagement,Strategy,Client Experience Story Series — S9,Série Story Expérience Client — S9,2.0,English,English,Draft,2023-04-29,2023-07-29,2025-01-12,2025-07-24,This media content covers operations for public. It provides engaging storytelling and brand alignment across digital channels.,Digital Publishing;Campaign Management;Stakeholder Engagement,Regulators;Managers,Internal,Ad hoc,awareness;engagement;digital;brand;social,N/A,No,https://youtube.bnpparibas.com/209,Digital Day,,Europe;Global,Hello bank!;Arval,Long-term,Client Request,Employee Engagement,innovation;media
MED_210,People & Culture,ESG,Intranet;YouTube;Teams,Brand Content,Story,Communication,IT Operations,Communication,Data & AI Awareness Campaign — S9,Campagne Sensibilisation Data & IA — S9,4.0,English,Italian;Spanish,Archived,2021-02-13,2024-07-12,2024-07-12,2026-12-10,This media content covers people & culture for managers. It provides engaging storytelling and brand alignment across digital channels.,Content Production;Communication;Digital Publishing,Regulators;Managers;All Employees,Public,Quarterly,communication;engagement;awareness;digital,Yes,No,,Townhall,CIO,LATAM,Cetelem;Arval,Immediate,,Cost Reduction,innovation;content;engagement
MED_211,Finance,Innovation,Mass Mailing,Awareness Campaign,Infographic,IT Operations,Brand,Communication,Townhall Live Stream 2024 — S9,Live Stream Townhall 2024 — S9,2.2,English,,Draft,2023-05-31,2023-06-15,2024-09-12,2026-10-29,This media content covers finance for clients. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement;Brand Management;Digital Publishing,Clients;Executive Committee,Confidential,Monthly,campaign;content;ESG;social,In Progress,Yes,https://youtube.bnpparibas.com/211,,,Europe,Cetelem;Arval,,Internal Initiative,,social;communication;awareness;transformation
MED_212,Compliance,Data & AI,Podcast Platform;Social Media,Training Series,Campaign,Social Media,Communication,Communication,Green Finance Email Campaign — S9,Campagne Email Finance Verte — S9,2.1,French,French,Published,2021-08-16,2024-12-24,2025-04-30,2026-07-26,This media content covers compliance for clients. It provides engaging storytelling and brand alignment across digital channels.,Content Production,Executive Committee,Confidential,Ad hoc,campaign;digital;awareness;innovation;content,In Progress,Yes,,ESG Summit,CEO,Middle East,BNP Paribas CIB;Cetelem;BNP Paribas SA,Long-term,Client Request,Cost Reduction,awareness;digital;communication;transformation
MED_213,Operations,People & Culture,YouTube,Training Series,Podcast,HR,Communication,Data Office,People & Culture Podcast — S9,Podcast Personnes & Culture — S9,3.1,French,English;Spanish,Draft,2022-11-25,2025-03-31,2024-11-09,2026-06-24,This media content covers operations for board. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement;Brand Management;Communication,Partners,Internal,Monthly,awareness;campaign;transformation,No,Yes,,,CDO;CMO;Head of Comms,France,Hello bank!,Medium-term,Internal Initiative,Cost Reduction,innovation;content;communication;engagement
MED_214,Innovation,Operations;Digital Transformation,Social Media;Corporate Website;Intranet,Editorial Series,Live Stream,Press & Media,Communication,Employee Engagement,Cybersecurity Awareness Month — S9,Mois Sensibilisation Cybersécurité — S9,1.2,French,English,Archived,2023-02-27,2023-07-09,2024-09-18,2026-05-27,This media content covers innovation for all employees. It provides engaging storytelling and brand alignment across digital channels.,Communication,All Employees;Executive Committee;Regulators,Restricted,Weekly,awareness;social;digital;ESG;brand,N/A,Yes,https://sharepoint.bnpparibas.com/media/214,,CIO,Global;Americas,Arval;BNP Paribas CIB,,Internal Initiative,,engagement;transformation;awareness;campaign
MED_215,Data & AI,Client Experience;Operations,YouTube;SharePoint;Intranet,External Campaign,Email,Data Office,Marketing,Social Media,EXCO Strategy Presentation Video — S9,Vidéo Présentation COMEX Stratégie — S9,4.1,French,Spanish;English,Approved,2023-01-02,2024-03-02,2024-09-14,2026-05-16,This media content covers data & ai for managers. It provides engaging storytelling and brand alignment across digital channels.,Digital Publishing;Content Production,Board;All Employees;Partners,Public,Annual,media;engagement;ESG;transformation;social,No,Yes,,,CEO;CDO;CIO,Europe,Nickel;BNP Paribas Cardif,,,Brand Awareness,campaign;engagement;media;ESG
MED_216,Data & AI,Finance;ESG,YouTube;Podcast Platform,Brand Content,Video,Communication,Brand,Data Office,Diversity & Inclusion Campaign — S9,Campagne Diversité & Inclusion — S9,3.2,French,German,Archived,2023-04-14,2024-09-10,2025-03-18,2026-04-07,This media content covers data & ai for clients. It provides engaging storytelling and brand alignment across digital channels.,Content Production,Clients;Partners,Restricted,Quarterly,brand;communication;social;transformation;content,N/A,Yes,https://sharepoint.bnpparibas.com/media/216,,Head of Comms;CIO;CDO,APAC,Nickel;BNP Paribas CIB,Short-term,,Compliance,communication;digital;transformation
MED_217,Innovation,ESG,Mass Mailing,Training Series,Infographic,Brand,Employee Engagement,Marketing,FinTech Innovation Series — S9,Série Innovation Fintech — S9,4.0,French,,Under Review,2021-03-24,2024-03-17,2024-05-28,2025-10-08,This media content covers innovation for partners. It provides engaging storytelling and brand alignment across digital channels.,Brand Management;Stakeholder Engagement,Public,Internal,Monthly,ESG;communication;media,Yes,No,https://sharepoint.bnpparibas.com/media/217,ESG Summit,,Europe;Global,Hello bank!;Nickel,Immediate,,Employee Engagement,communication;content
MED_218,Operations,Digital Transformation;Compliance,SharePoint,Event Coverage,Story,Press & Media,Strategy,Data Office,Risk Management Webinar — S9,Webinaire Gestion des Risques — S9,3.0,English,,Archived,2022-07-14,2023-07-27,2024-03-14,2026-03-05,This media content covers operations for regulators. It provides engaging storytelling and brand alignment across digital channels.,Campaign Management;Digital Publishing,Clients,Restricted,Ad hoc,content;engagement;digital;campaign,Yes,No,https://youtube.bnpparibas.com/218,Product Launch,,LATAM,Hello bank!;BNP Paribas CIB;Cetelem,,Internal Initiative,Client Acquisition,social;content
MED_219,Risk Management,Innovation;Data & AI,Mass Mailing,Product Launch,Live Stream,HR,IT Operations,Social Media,Internal Brand Refresh Campaign — S9,Campagne Rafraîchissement Marque Interne — S9,1.1,English,,Approved,2022-04-28,2024-09-02,2024-01-17,2025-07-06,This media content covers risk management for clients. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement;Campaign Management;Communication,Regulators;Partners,Confidential,Weekly,brand;awareness;engagement;digital;ESG,No,Yes,,Product Launch,,Middle East,Hello bank!;Cetelem,Medium-term,,Cost Reduction,awareness;content;innovation;social
MED_220,Client Experience,Compliance,Teams;YouTube;Corporate Website,External Campaign,Article,Employee Engagement,Press & Media,Brand,Client Onboarding Digital Journey — S9,Parcours Digital Onboarding Client — S9,2.1,French,,Active,2022-11-20,2024-08-15,2024-02-10,2026-07-15,This media content covers client experience for managers. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement;Content Production;Campaign Management,Regulators;Public;Executive Committee,Public,One-time,engagement;digital,No,No,https://intranet.bnpparibas.com/media/220,ESG Summit,CIO;CEO,France;Global,BNP Paribas SA,Long-term,Strategic Decision,,communication;innovation;digital;content
MED_221,Operations,Compliance;ESG,Corporate Website,Brand Content,Campaign,Communication,Data Office,Press & Media,ESG Reporting Interactive Tool — S9,Outil Interactif Reporting ESG — S9,2.1,English,Spanish,Draft,2021-09-29,2023-06-18,2024-07-19,2025-11-11,This media content covers operations for partners. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement;Digital Publishing;Campaign Management,Executive Committee,Public,Weekly,digital;social;brand,In Progress,No,https://intranet.bnpparibas.com/media/221,,,Middle East;Europe,BNP Paribas CIB;Hello bank!,Medium-term,,Employee Engagement,innovation;brand
MED_222,Data & AI,ESG;Innovation,SharePoint;Social Media,External Campaign,Email,Employee Engagement,IT Operations,Social Media,Employee Engagement Survey Campaign — S9,Campagne Enquête Engagement Collaborateurs — S9,1.0,English,German;Italian,Published,2023-05-17,2023-02-13,2024-09-09,2025-12-23,This media content covers data & ai for clients. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement;Brand Management,Partners;Public,Restricted,Annual,content;media,In Progress,Yes,,,CMO,LATAM,Arval;BNP Paribas SA;Hello bank!,Short-term,,Brand Awareness,ESG;media
MED_223,Operations,People & Culture;Innovation,Corporate Website;SharePoint,Training Series,Podcast,Data Office,Strategy,Social Media,Digital Banking Infographic — S9,Infographie Banque Digitale — S9,2.2,French,,Published,2021-10-30,2024-11-29,2024-06-27,2025-12-30,This media content covers operations for executive committee. It provides engaging storytelling and brand alignment across digital channels.,Content Production;Stakeholder Engagement;Brand Management,Executive Committee;All Employees;Board,Internal,Annual,brand;communication;engagement,N/A,Yes,https://youtube.bnpparibas.com/223,Product Launch,,France,Arval,Long-term,,Brand Awareness,social;campaign;media
